OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
2765,LOVES TRAVEL STOP #023,US-50 & US-287,Lamar,CO,525,3.46233333,41.5092474,-112.0537895
2772,PILOT TRAVEL CENTERS #29,"I- 80, EXIT 144; I-69, EXIT 357",Fremont                                 ,IN,465,3.899,33.3206445,-84.7772622
2779,Stinker #121,I-84 & EXIT 208,Heyburn,ID,787,3.56066666,-51.8210807,-61.1981392
2788,JIFFY MART #451,"I-91, EXIT 17 & SR-302",Wells River,VT,39,3.569,44.4951942,-71.5749802
2805,Fast Stop Travel Centers #1145,"I-15,  EXIT 31",Downey,ID,825,3.799,39.2520993,-112.1097535
2811,KWIK FILL #22,"I-90, EXIT 40 & SR-34/SR-31",Weedsport,NY,220,3.899,40.4201654,-78.4503823
2817,Chevron #382354,"I-5/US-12, EXIT 72",Chehalis,WA,977,4.299,51.5065602,-0.0267079
2864,KUM & GO #0493,I-49 BUS/SR-59,Neosho,MO,535,3.059,36.1329031,-95.9041032
2875,CIRCLE K #2744138,"I-25, EXIT 101 & US-50/SR-47",Pueblo,CO,803,3.399,30.1755249,-85.6243147
2883,PILOT TRAVEL CENTER #293,"I-75, EXIT 341 & CR-484",Ocala                                   ,FL,140,3.41233333,29.8003085,-95.2671692
2889,MOULTON COWBOYS,SR-157,Moulton                                 ,AL,615,3.099,34.4802052,-87.2730373
2891,PETRO STOPPING CENTER #338,"I-80, EXIT 21",Sparks,NV,966,3.949,35.5845032,-78.1468483
2910,FLYING J TRAVEL PLAZA #685,"I-29 & I- 94, EXIT 349",Fargo                                   ,ND,341,3.569,44.4710928,-93.2946643
2915,TP TRUCK STOP,"I-15, EXIT 80",Fort Hall                               ,ID,825,3.519,3.5782977,32.0744431
2922,LOVES TRAVEL STOP #210,"I-40, EXIT 158",Albuquerque,NM,580,3.52066666,41.5092474,-112.0537895
2923,LOVES TRAVEL STOP #435,"I-95, EXIT 104 & SR-207",Ruther Glen,VA,180,3.611,41.5092474,-112.0537895
2924,HWY 190 FUEL STOP,US-190,Jasper                                  ,TX,610,3.13233333,39.8569559,-75.3416057
2926,EXIT 77 TRAVEL PLAZA,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.499,40.355803,-76.727713
2929,TA EXPRESS STEELE,"I-94, EXIT 200 & SR- 3",Steele,ND,390,3.599,46.8616166,-99.9166886
2935,CIRCLE K #2726163,"I-295, EXIT 22",Jacksonville,FL,75,3.299,29.5043588,-98.3685474
2937,FLYING J TRAVEL PLAZA #664,"I-75, EXIT 171",Walton,KY,300,3.08566666,35.0793683,-106.7457342
2956,PILOT TRAVEL CENTERS #275,"I-85, EXIT 39 I-77, EXIT 13",Charlotte,NC,46,3.55233333,39.6934074,-86.1906133
2967,PETRO STOPPING CENTER #317,"I-57, EXIT 71",Perrysburg,OH,550,3.78566666,35.5845032,-78.1468483
2968,E-Z MART #4460,"I-20,  EXIT 124",Monroe,LA,719,3.129,35.9585278,-77.5677963
2977,DISCOUNT FUEL,"I-90, EXIT 150 & SR-73",Kadoka,SD,506,3.229,-28.4167422,151.0781778
2982,CIRCLE K #2723726,"I-59/I-20, EXIT 52 & US-11/US-43/SR-7",Knoxville,AL,705,3.089,30.1755249,-85.6243147
3003,CHEVRON,"I-20, EXIT 186",Delta                                   ,LA,760,2.994,51.5065602,-0.0267079
3008,BUSY BEE,"I-10, EXIT 283 & US-129",Live Oak,FL,10,3.779,38.5891849,-122.4324499
3030,Mr Ts Riverside,US-412,Cardwell                                ,MO,435,3.199,33.7633045,-116.7665899
3086,SPEEDWAY #4638,US-29,Madison Heights,VA,185,3.49566666,33.9710589,-118.4596589
3093,RSTORE #4488,US-51,Merrill,WI,395,3.24066666,45.1062265,-88.0333386
3118,MOBIL,"I-87, EXIT 42 & US-11",Champlain,NY,39,3.799,52.4920032,13.4868744
3138,TA EXPRESS #6264,"I-70, EXIT 26 & US-50",Grand Junction,CO,800,4.049,51.9659189,6.0208372
3148,YESWAY #1038,US-60 & SR-86,Neosho,MO,307,3.059,31.7886263,-97.5810299
3155,QUIK MART #18,US-72/SR-157,Tuscumbia                               ,AL,615,3.00733333,36.8398257,-84.4806054
3163,QUIKTRIP #71,"I-44, EXIT 238",Tulsa,OK,560,3.039,39.2682593,-94.4524541
3164,QUIKTRIP #102,"I-44, EXIT 222A",Tulsa,OK,560,3.039,36.129261,-96.005979
3165,LOVES TRAVEL STOP #213,"I-35, EXIT 211",Tonkawa,OK,500,3.584,41.5092474,-112.0537895
3167,JASPER FOOD MART,US-78,Jasper,AL,615,3.229,32.478251,-80.9723411
3171,One9 #265,"I-40, EXIT 287 & SR-136",Cookeville,TN,405,3.084,39.5897318,-76.0654363
3176,BP,US-6 & SR-15,New Paris                               ,IN,365,3.65733333,51.507825,-0.134197
3179,MR FUEL #1020,"I-80 & I-94, EXIT 15B",Lake Station,IN,365,3.56566666,36.1265919,43.9705384
3215,SHELL TRUCKSTOP,"I-4, EXIT 44",Polk City,FL,225,3.449,-27.3223636,152.9869615
3216,MAXS #124,"I-24, EXIT 86 & US-41",Oak Grove,KY,460,3.04233333,40.0527772,-78.6259616
3221,Pilot #1440,"US-67, EXIT 55 & US-64/US-167 & SR-367",Bald Knob,AR,695,3.399,36.1003003,-80.2603349
3226,ONE9 #245,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.609,39.5897318,-76.0654363
3230,STRIPES #40815,US-281 & US-285,Falfurrias,TX,625,3.299,52.437075,-6.9618733
3281,AMERICAN TRUCK PLAZA,I-80 EXIT 215 & SR-254,Milton,PA,138,3.799,28.3031609,-81.419136
3284,CASEYS #4390,"I-49/US-71, EXIT 77 & US-160",Lamar,MO,416,3.199,38.1552716,-90.5498502
3297,SAPP BROS TRAVEL CENTER,"I-80, EXIT 370",Cheyenne,WY,795,3.70066666,41.366671,-89.1521604
3326,MIRABITO #61,"I-81, EXIT 32",Central Square,NY,12,4.299,38.5775545,14.8403202
3349,QUEEN CITY TRUCK STOP,"I-20 & I-59, EXIT150",Meridian,MS,705,2.939,33.26012,-94.1538674
3401,POPS Mart #333,"I-77, EXIT 48 & SR-200",Winnsboro,SC,46,3.09066666,11.0297446,76.0373524
3418,Par Mar Store #164,"I-79, EXIT 105 & CR-7",Jane Lew,WV,165,3.999,38.1956173,-81.4911999
3422,PWI #167,"I-10, EXIT 601",Seguin,TX,740,2.889,-6.2336662,106.8866389
3435,PWI #168,"I-35, EXIT 266 & SR-195",Georgetown,TX,740,2.799,-6.2336662,106.8866389
3475,PILOT TRAVEL CENTERS #56,"I-85, EXIT 63",Kannapolis,NC,46,3.499,34.5089581,-81.8581853
3477,CIRCLE K #4707404,"I-91, EXIT 7",Springfield,VT,170,3.699,30.1755249,-85.6243147
3479,FAST MARKET #4550,"I-75/SR-401, EXIT 136 & US-341",Perry,GA,85,3.099,43.8584025,25.9738755
3493,CIRCLE K #2723675,"I-75, EXIT 290 & SR-20",Cartersville,GA,18,3.08566666,30.1755249,-85.6243147
3519,PILOT TRAVEL CENTERS #431,"I-10, EXIT 873",Orange,TX,610,3.309,43.1217027,-71.4807373
3522,SUNMART #308,US-59,Livingston                              ,TX,610,2.859,34.8764153,128.731491
3536,PETRO STOPPING CENTER #307,I-40 EAST & S LAKESIDE Dr,Amarillo,TX,585,3.279,35.5845032,-78.1468483
3539,Bigs 211,"I-10, EXIT 620 & SR-123",Seguin,TX,740,3.099,30.5315512,-98.2127998
3585,CHEVRON,"I-80, EXIT 129",Lovelock,NV,966,3.499,51.5065602,-0.0267079
3588,BINGO TRUCK STOP,"I-10, EXIT 829 & SR-124",Winnie                                  ,TX,610,2.999,29.8329729,-94.3830246
3608,FUEL MART #787,"I-57, EXIT 212 & US-36",Tuscola,IL,280,3.199,36.8089998,-119.7712136
3614,PILOT TRAVEL CENTERS #35,"I-80/90, EXIT 72 & US-31",South Bend                              ,IN,465,3.799,41.7360031,-86.3367817
3616,PILOT TRAVEL CENTERS #15,"I-75, EXIT 210",Toledo,OH,550,3.77233333,42.066446,-72.1076922
3619,ROAD RANGER #141,"I-70, EXIT 23",Brazil,IN,375,3.659,45.0276605,-76.5692544
3678,TIMES MARKET #299,US-281 BUS,Alice,TX,625,3.099,52.9898822,-2.1361959
3688,SPEEDWAY #2314,"I-94, EXIT 243 & SR-29",New Baltimore,MI,342,3.559,15.4428181,120.7372074
3707,SPEEDWAY #4704,"I-90, EXIT 154",Albert Lea,MN,425,3.299,33.9706292,-118.4593366
3718,SPEEDWAY #4706,"I-90, EXIT 265",Chamberlain,SD,455,3.299,33.9706222,-118.4593314
3728,PLAZA 23 TRUCK STOP,"I-787, EXIT 2",Albany,NY,12,3.799,42.6345753,-73.7548755
3759,EXXON,US-67 & SR-18,Newport,AR,695,4.13233333,33.0419332,-97.044021
3767,SIMMONS TRAVEL CENTER,"I-95, EXIT 8 & US-301",Emporia,VA,180,3.099,36.6645301,-77.5540112
3774,SINCLAIR,"I-70, EXIT 438",Burlington                              ,CO,796,3.889,41.7791754,-107.1162507
3817,FAST MARKET,"I-25, EXIT 158",Colorado Springs,CO,803,3.159,38.0513995,23.8005934
3868,SHORE STOP #279,US-13,Greenwood,DE,194,3.239,38.6464284,-75.6250239
3907,SUNOCO,US-46 & SR-93,Palisades Park,NJ,105,3.279,42.5946073,-82.7791641
3927,MICCOSUKEE SERVICE PLAZA,"I-75, EXIT 49 & SR-84",Fort Lauderdale                         ,FL,95,3.66566666,26.1753427,-80.8550063
3946,Fast Lane,US-24 & US-63,Moberly,MO,310,3.469,52.1756259,-106.5586191
3949,SUNSTOP #337,"I-10/SR-8, EXIT 303 & US-441",Lake City,FL,75,3.699,47.5220363,12.2579034
3956,CIRCLE K #2707451,US-27/SR-25 & SR-70,Lake Placid,FL,225,3.399,30.1755249,-85.6243147
3964,SPEEDWAY #6604,"I-94, EXIT 66",Mattawan,MI,465,3.489,33.9599524,-118.4519645
3970,EXXON - Pilot #1293,"I-30, EXIT 61",Garland,TX,630,2.84233333,33.41357,-96.941159
3973,LOVES TRAVEL STOP #205,"I-35 & I-44, EXIT 137",Oklahoma City,OK,483,3.319,41.5092474,-112.0537895
3974,LOVES TRAVEL STOP #201,I-40 EXIT 41,Elk City,OK,483,3.12566666,41.5092474,-112.0537895
3975,SUNSTOP #334,"I-10, EXIT 335 & SR-121",Macclenny,FL,75,3.459,47.5220363,12.2579034
3979,PETRO GARY 369,"I-80 & I-94, EXIT 9",Gary,IN,365,3.83066666,41.5622855,-87.3538206
4006,MISSILE MART #1,US-167 & SR-7,El Dorado,AR,635,3.499,32.3799671,-106.4836462
4025,BP,"I-85, EXIT 21  & US-178",Anderson,SC,30,2.909,51.507825,-0.134197
4035,PILOT TRAVEL CENTER #430,"I-40,  EXIT 84",Russellville,AR,695,3.375,43.1215756,-71.4808431
4063,STUCKEY'S,"I-59, EXIT 67 & US-49",Hattiesburg,MS,620,2.999,31.3593377,-89.3499651
4101,E-Z MART #4411,HIGHWAY 69 & COBBLESTONE DR,Pryor,OK,560,3.099,35.9585278,-77.5677963
4115,QUIKTRIP #707,"I-85 , EXIT 96",Atlanta,GA,18,3.34066666,36.0891156,-95.9573049
4156,PETRO STOPPING CENTER #305,"I-10, EXIT 582",San Antonio,TX,740,3.20733333,35.5845032,-78.1468483
4161,EL CHEAPO,I-95 & EXIT 76,Midway                                  ,GA,195,3.52566666,32.0515924,-81.1524526
4164,CIRCLE K #2723897,"I-75, EXIT 138",Thomasville,GA,20,3.23566666,29.5043588,-98.3685474
4172,FLYING J TRAVEL PLAZA #639,"I-90, EXIT 2",Post Falls,ID,970,3.76233333,30.8118225,-97.6109688
4179,CIRCLE K #2705352,"I-95/SR-405, EXIT 109 & SR-30/SR-21",Port Wentworth                          ,GA,195,3.099,30.1755249,-85.6243147
4187,FLYING J TRAVEL PLAZA #632,"I-75, EXIT 320",Resaca,GA,285,3.29566666,44.4710928,-93.2946643
4193,TIGER MART #63,"I-20, EXIT 454",Grand Prairie,TX,630,3.599,16.7251766,98.5950612
4199,PWI #574,"I-70, EXIT 193/US-40",Bunker Hill,KS,357,2.959,-6.2336662,106.8866389
4204,PILOT TRAVEL CENTERS #415,"I-59, EXIT 4",Rising Fawn,GA,285,3.859,43.1217027,-71.4807373
4211,FLYING J #513,"I-15, EXIT 1",Jean,NV,910,3.73233333,38.7909187,-112.0764789
4222,Circle K #4703906,"I-24, EXIT 24 & SR-49",Pleasant View,TN,460,2.899,30.1755249,-85.6243147
4223,TA PEMBROKE TRAVEL CENTER,"I-90, EXIT 48A",Corfu,NY,38,3.939,36.679012,-87.4039426
4227,LOVES TRAVEL STOP #203,"I-40, EXIT 140",Oklahoma City,OK,483,3.35566666,41.5092474,-112.0537895
4233,QUIKTRIP #7220,"I-20, EXIT 8",Shreveport,LA,745,2.89233333,36.0891156,-95.9573049
4239,SPEEDWAY #8256,"I-64, EXIT 94 & SR-1958 & US-60",Winchester,KY,410,2.92233333,39.7881233,-86.2407144
4241,EXXON,"I-285, EXIT 53",Conley,GA,18,3.999,33.0419332,-97.044021
4267,CONOCO,US-30 & SR-41,Gap,PA,160,3.799,40.8415679,-115.7522046
4292,KUM & GO #0032,"I-80/US-6, EXIT 155 & SR-117",Colfax,IA,320,3.08233333,36.1329031,-95.9041032
4301,TIGER DISCOUNT TRUCKSTOP,"I-94, EXIT 64 & I-94 BUS",Dickinson,ND,807,3.51566666,46.8861024,-102.7396163
4332,PILOT TRAVEL CENTER #468,"I-57, EXIT 283 & US-24",Gilman,IL,280,3.399,29.8003085,-95.2671692
4335,HIGHWAY 20  AUTO TRUCK PLAZA,US-20,Peosta,IA,335,3.489,42.4412897,-90.7831753
4339,ROAD RANGER #273,I-69E/US-77 & SR-107,Combes,TX,639,3.049,45.0236945,-76.5754212
4349,ROAD RANGER #144,"I-380, EXIT 68US-20, EXIT 68",Evansdale,IA,565,3.729,45.0276805,-76.5696036
4363,EL CHEAPO #4,"I-95, EXIT 87",Richmond Hill,GA,195,3.09566666,30.8276183,-82.0051134
4373,KUM & GO #0043,"I-35, EXIT 43 & SR-207/CRG76",New Virginia,IA,320,3.114,36.1329031,-95.9041032
4389,TAYLOR QUIK-PIK,"I-29, EXIT 75 & US-30",Missouri Valley,IA,486,3.399,41.8581053,-96.7091049
4395,BREAK TIME #3147,"I-55, EXIT 67 & US-62",Sikeston,MO,275,3.499,42.9409896,-81.3408026
4419,CASEYS #3081,"I-35, EXIT 92 & US-136",Bethany,MO,400,3.06066666,33.453596,-84.1452663
4427,CASEYS #2654,"I-80/US-6, EXIT 93 & CR-P28",Stuart,IA,320,3.099,33.2237461,-96.5413208
4431,CASEYS #2653,"US-63 & US-30, EXIT 202",Toledo,IA,320,3.349,33.2239076,-96.5412487
4441,PILOT TRAVEL CENTERS #51,"I-81 BAILEYTON RD, EXIT 36",Greeneville,TN,405,3.56233333,35.2359127,-102.4289014
4445,TA Rogers,"I-94/US-52, EXIT 207 & SR-101",Rogers,MN,448,3.274,45.1888596,-93.5524563
4446,LOVES TRAVEL STOP #200,I-40 EXIT 74,Amarillo,TX,585,3.209,41.5092474,-112.0537895
4452,CASEYS #2867,US-63 & US-20,Waterloo,IA,380,3.499,38.1552716,-90.5498502
4458,KUM & GO #1443,"I-80, EXIT 216",Williamsburg,IA,380,3.13066666,36.1329031,-95.9041032
4463,QUIKTRIP #7901,"I-20, EXIT 556 & US-69",Lindale,TX,710,2.80733333,36.1410805,-95.9918373
4482,FLYING J TRAVEL PLAZA #777,"I-84, EXIT 54(FEDERAL WAY)",Boise,ID,785,3.809,30.8118225,-97.6109688
4525,STINKER #42,US-12/US-95 & SR-128,Lewiston,ID,970,3.69733333,39.5945311,-104.848668
4528,WENATCHEE VALLEY TRUCK STOP,US-97 ALT,Wenatchee,WA,920,4.199,47.4843636,-120.318611
4533,SPEEDWAY #1449,"I-65, EXIT 262B",Birmingham                              ,AL,615,2.97566666,33.9877566,-118.4739516
4555,PILOT TRAVEL CENTERS #406,"I-65, EXIT 22 & US-31A/SR-11",Cornersville,TN,460,3.799,43.1217027,-71.4807373
4560,FAST STOP TRAVEL CENTERS #1109,"I-15, EXIT 392",Plymouth,UT,835,3.58233333,39.2520993,-112.1097535
4563,PILOT TRAVEL CENTERS #299,"I-55/I-74/US-51, EXIT 160 & US-150/SR-9",Bloomington                             ,IL,280,3.599,43.1217027,-71.4807373
4568,ONVO TRAVEL PLAZA,"I-90, EXIT 28",Fultonville,NY,12,3.199,42.5878634,-76.1302114
4618,OUTPOST TRAVEL CENTER,"I-20, EXIT 5 & US-80",Greenwood,LA,745,2.899,32.6830961,-93.1923649
4620,PILOT TRAVEL CENTERS #95,"I-75, EXIT 329 & SR-44",Wildwood                                ,FL,225,3.22566666,33.6614192,-114.2364217
4628,QUARLES #4601,US-29/US-17/US-15,Warrenton,VA,60,3.32233333,38.910908,-76.934825
4642,MARSHAL JUNCTION,"I-70, EXIT 147 & SR-1",Marshall                                ,IL,510,3.199,7.2320118,79.8410214
4644,CIRCLE K #4706703,"I-80, EXIT 145A",Mokena,IL,290,3.399,30.1755249,-85.6243147
4690,PWI #401,"I-20 & I-30, EXIT 1B",Aledo,TX,630,2.799,-6.2336662,106.8866389
4700,A C TRUCKSTOP,"I-80, EXIT 290",Laramie                                 ,WY,795,3.079,35.5835117,-78.1472926
4704,THE RIDGE,"I-68/US-219, EXIT 14 & US-40",Accident,MD,165,4.199,53.4617138,-113.597735
4729,MINIT MART #600244,"I-70, EXIT 131",Straughn,IN,457,3.859,5.352862,100.2366123
4742,FLYING J TRAVEL PLAZA #684,"I-94, EXIT 1 & SR-16",Beach,ND,807,3.96566666,35.0793683,-106.7457342
4806,TRACK AND TRAVEL,"I-20, EXIT 406",Weatherford,TX,630,2.91733333,13.1705246,123.7336169
4818,PILOT TRAVEL CENTER #350,"I-84 & US-20, EXIT 95",Mountain Home,ID,785,3.799,43.1215756,-71.4808431
4819,Alta Convenience #6333,"I-25, EXIT 11",Trinidad,CO,803,3.399,39.0561856,-100.2420087
4826,I-20 Truck Stop,"I-20, EXIT 165",Lincoln,AL,615,2.999,3.5782977,32.0744431
4827,PETRO BEAUMONT #304,"I-10, EXIT 848",Beaumont,TX,610,3.33066666,30.0363014,-94.1547998
4837,SHELL,US-10 & SR-210,Motley,MN,522,3.399,-25.2864234,-57.5711678
4858,PILOT TRAVEL CENTER #1346,"I-135, EXIT 31",Newton,KS,570,3.3115,43.1215756,-71.4808431
4860,PILOT TRAVEL CENTER #476,"I-74, EXIT 32 & SR-17",Woodhull,IL,270,3.899,43.1215756,-71.4808431
4874,PWI #110,"I-20, EXIT 112 & FM-1936",Odessa,TX,710,3.049,-6.2336662,106.8866389
4885,LOVES TRAVEL STOP #384,"I-70, EXIT 45",Greenville,IL,540,3.689,41.5092474,-112.0537895
4887,SUNOCO,"I-80 & I-90, EXIT 3",Wauseon                                 ,OH,550,3.699,42.5946073,-82.7791641
4894,CLOVERDALE TRAVEL PLAZA,"I-70, EXIT 41 & US-231",Cloverdale,IN,375,3.699,39.5302822,-86.8041359
4905,HY-MILER #2204,SR-250,Sandusky,OH,550,3.53233333,41.402239,-82.658757
4909,CIRCLE K #2723916,US-441/US-301/US/27/SR-500,Ocala,FL,140,3.459,29.5043588,-98.3685474
4910,PILOT TRAVEL CENTER #892,"I-70 EXIT 164, & US-50",Green River,UT,835,3.68566666,43.1215756,-71.4808431
4918,PILOT TRAVEL CENTERS #219,"I-40, EXIT 398",Knoxville,TN,405,3.699,39.6919226,-79.1006603
4920,TA LAPLACE,"I-10, EXIT 209 & US-5",La Place,LA,600,3.22733333,30.0852914,-90.4440711
4921,PILOT TRAVEL CENTERS #231,"I-75, EXIT 29",Corbin,KY,410,3.609,36.1791551,-86.2994283
4927,CIRCLE K #2704886,"I-65, EXIT 205 & US-31/SR-22",Clanton,AL,720,3.20733333,30.1755249,-85.6243147
4933,VILLAGE TRUCK STOP,"I-81, EXIT 18",Rural Retreat                           ,VA,185,3.299,44.3883028,-123.0582402
4977,KWIK TRIP #331,SR-54,Wisconsin Rapids,WI,395,3.26233333,44.0587262,-92.5278462
4983,KWIK TRIP #603,"I-94, EXIT 28 & SR-128",Wilson,WI,451,3.549,44.0587262,-92.5278462
5006,SUNOCO,US-1/US-9,Linden,NJ,79,3.799,42.5946073,-82.7791641
5024,I 55 MOTOR PLAZA,"I-55,  EXIT 180",Pevely,MO,540,2.99066666,41.8098672,-88.2118686
5030,YESWAY #1030,US-63 & E MARY ST,Ottumwa,IA,320,3.399,31.7886263,-97.5810299
5050,ROCK PORT TRUCK PLAZA,"I-29 & US-136, EXIT 110",Rock Port,MO,400,3.099,40.404812,-95.5563713
5056,TREX MART #16,"I-35, EXIT, 61 & US-69",Winston,MO,276,3.119,39.5189805,-94.784036
5057,PHILLIPS 66,"I-35, EXIT 54 & I-35 BUS/US-36",Cameron,MO,276,3.099,33.755657,-118.2714478
5064,CLARK OIL #44,"I-59, EXIT 97",Laurel                                  ,MS,620,2.879,35.5564794,-76.6384473
5111,CIRCLE K #2723385,"I-59, EXIT 67 & US-49/SR-42",Hattiesburg,MS,620,3.149,30.1755249,-85.6243147
5117,CIRCLE K #4702361,"I-65, EXIT 130 & SR-334",Whitestown,IN,375,3.29233333,30.1755249,-85.6243147
5128,CASEYS #2769,"I-80, EXIT 220 & SR-149",Williamsburg,IA,380,3.14233333,33.2237218,-96.5394064
5131,TRAILS END TRUCK STOP,"I-29, EXIT 110 & US-136",Rock Port,MO,486,3.40566666,40.406259,-95.5576962
5132,Travel Centers of America,"I-44, EXIT 208 & SR-19",Cuba,MO,574,3.26566666,29.443356,-98.3619004
5160,FUEL MART #727,"I-70, EXIT 193",Quaker City                             ,OH,249,3.16566666,6.7872246,79.9645654
5163,Blue Sky #733,"US-78, EXIT 81 & SR-178",Belden,MS,742,2.939,32.613539,-97.1000998
5165,ONE9 #046,"I-65, EXIT 6 & SR-100",Franklin,KY,415,3.08566666,36.0607925,-79.6621722
5170,FLYING J #516,"I-76, EXIT 161 & I-70",Breezewood,PA,14,5.099,38.790912,-112.076492
5191,NORTH POINT PLAZA,"I-90 & I-94, EXIT 115",Poynette,WI,420,3.17233333,40.6111418,-122.3789653
5202,Chevron #306185,US-30,Montpelier,ID,825,3.699,51.5065602,-0.0267079
5203,OASIS TRAVEL CENTER,"I-10, EXIT 53",Robertsdale,AL,715,3.469,41.115758,-100.7623754
5207,JJ TRAVEL PLAZA,"I-70, EXIT 70 & US-83",Oakley,KS,525,3.61566666,40.7787681,-86.1283124
5227,PILOT TRAVEL CENTERS #900,"I-95, EXIT 75",Dunn,NC,205,3.709,43.1217027,-71.4807373
5230,ONE9 #496,"I-80, EXIT 265",Atalissa,IA,270,3.01566666,39.5897318,-76.0654363
5232,CM EUNICE,US-190,Eunice,LA,730,3.399,2.9538537,9.9172215
5234,SINCLAIR,SR-37,Monett,MO,277,3.29066666,41.7791754,-107.1162507
5236,FLYING J #875,"I-95,  EXIT 109",Elkton,MD,243,4.199,33.902764,-96.9448466
5245,CASEYS #3842,US-36 & US-283,Norton,KS,357,3.15733333,38.1552716,-90.5498502
5247,EDGERTON TRAVEL PLAZA,"I-90, EXIT 160 & US-51",Edgerton,WI,420,3.199,42.8706478,-89.0558769
5258,PT TRUCK STOP,"I-12, EXIT 42",Hammond                                 ,LA,623,3.249,-29.8661836,31.0053553
5282,CASEYS #3548,US-54 & US-61,Pratt,KS,357,3.14066666,33.6712007,-84.2893069
5285,TULLO TRUCK STOP,"I-95, EXIT 15E & US-1/US-9",Kearny,NJ,79,3.799,40.7314845,-74.1099854
5302,ONE9 #258,"I-81, EXIT 150 & US-220 ALT & US-11",Troutville,VA,185,3.03233333,39.5894528,-76.0655329
5306,PILOT TRAVEL CENTERS #11,"I-76, EXIT 232",North Lima                              ,OH,573,3.799,42.3026128,-85.0825185
5324,HY-MILER #2245,SR-53,Fremont,OH,550,3.38233333,41.402239,-82.658757
5341,KWIK STAR #1160,"US-75, EXIT 118 & SR-3",Le Mars,IA,408,3.299,42.4620622,-92.2976419
5389,FLYING J TRAVEL PLAZA #744,"I-15, EXIT 343",Ogden,UT,835,3.749,44.4710928,-93.2946643
5391,PWI #605,"I-10, EXIT 378",San Simon,AZ,640,2.959,-6.2336662,106.8866389
5399,FLYING J TRAVEL PLAZA #750,"I-81 & I-77, EXIT 80",Max Meadows,VA,185,3.549,44.4710928,-93.2946643
5407,CASEYS #4535,US 81,Concordia                               ,KS,570,2.91233333,35.8157281,-81.5029291
5414,One9 #1216,"I-10 ,EXIT 200 & SR-84",Eloy,AZ,930,3.199,27.5282179,-82.5122422
5419,USA TRAVEL CENTER,"I-40, EXIT 48 & US-93",Kingman,AZ,910,3.399,35.1924515,-114.0705136
5424,WK TRUCK STOP,"US-231 & SR-9001, EXIT 75",Beaver Dam,KY,340,3.399,37.3685435,-86.8454485
5436,PARKWAY MARATHON,"US-79, EXIT 94",Caneyville,KY,415,3.73233333,35.7942293,-83.560978
5446,PETRO STOPPING CENTER #308,"I-20, EXIT 8 & SR-526",Shreveport,LA,745,3.17566666,35.5845032,-78.1468483
5464,PILOT TRAVEL CENTERS #48,"I-65, EXIT 86",Glendale,KY,415,3.609,36.5235057,-77.5873935
5477,CHEVRON #383766,"I-5, EXIT 216",Halsey,OR,935,3.099,51.5065602,-0.0267079
5522,ONE9 #301,"I-55,  EXIT 40",Marston,MO,275,3.109,27.5282179,-82.5122422
5529,FLYING J #549,"I-77, EXIT 100 & 101",Mount Airy,NC,65,3.599,38.7908379,-112.0766357
5560,MIDWAY TRAVEL PLAZA,I-70 EXIT 121 & US-40,Columbia,MO,310,3.539,38.9733365,-92.4337082
5569,TA EXPRESS NORWOOD #0450,US-60,Norwood,MO,535,3.449,37.117001,-92.420243
5570,PETRO STOPPING CENTER #310,"I-12, EXIT 40 & US-51 BUS",Hammond,LA,725,3.249,35.5845032,-78.1468483
5579,SAPP BROS TRAVEL CENTER,US-30,Columbus,NE,486,3.219,41.366671,-89.1521604
5592,TA COLUMBIA NORTH,"I-20, EXIT 71 & US-21",Columbia,SC,46,3.439,40.7430019,-111.8927138
5601,BP,"I-24, EXIT 16",Paducah,KY,490,3.429,51.507825,-0.134197
5606,FLYING J #511,"I-94, EXIT 147",Mandan,ND,273,3.95233333,38.7909232,-112.0764702
5607,RICE MART,"I-45 & FM 1603, EXIT 238",Rice,TX,630,3.019,18.4676161,73.8889545
5613,CHEVRON #381108,"I-82, EXIT 36",Yakima,WA,925,3.999,51.5065602,-0.0267079
5649,Fast Stop,"I-10, EXIT 182 & SR-22",Sorrento                                ,LA,623,3.699,44.9520147,-88.0329228
5651,LOVES TRAVEL STOP #303,"I-64, EXIT 43 & SR-395",Waddy,KY,415,3.749,41.5092474,-112.0537895
5659,TEX-BEST #526,US-59 & US-281,George West,TX,625,3.299,32.0099343,-102.0754584
5660,Pride Convenience Store,"I-90, EXIT 51 & I-291",Chicopee,MA,100,3.509,41.8670392,-87.6251248
5661,TA Express #287,"I-40, EXIT 288 & SR-111",Cookeville,TN,460,3.299,40.4870842,-111.8967744
5667,PILOT TRAVEL CENTERS #393,"I-40, EXIT 24 & SR-209",Waynesville                             ,NC,210,3.759,39.6934074,-86.1906133
5669,KWIK TRIP #497,I-90 EXIT 266 & CR-12,Dakota,MN,515,3.474,44.0587262,-92.5278462
5674,TA MADISON TRAVEL CENTER,"I-20, EXIT 114 & US-441",Madison,GA,16,3.89066666,46.8880823,-96.8360553
